class_year,school_name,entity_id,sponsor_bucket,charter_authorizer,model_type,reported_as_high_school,acgr_row_present,published_rate_status,latest_confirmed_in_grad_materials,base_reference,rate_source_url,published_overall_acgr,published_overall_acgr_code,rate_low,rate_mid,rate_high,cohort_count,graduate_count,weight_source,include_in_sector_total,notes
2019-20,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,98.3,numeric,98.3,98.3,98.3,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,98.4,numeric,98.4,98.4,98.4,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,98.3,numeric,98.3,98.3,98.3,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,98.3,numeric,98.3,98.3,98.3,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Henderson,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,98.9,numeric,98.9,98.9,98.9,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School Meadowwood does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,small_n_unreported,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,n<10,small_n_unreported,,,,,,2019-20 SPCSA final deck,yes,Nevada State High School campus School status verified from 2019-20 SPCSA final deck; public rate unavailable or not applicable for this class year.
2019-20,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,93.3,numeric,93.3,93.3,93.3,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Meadowwood,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Meadowwood,104101,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,2024-25 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=Class+of+2024-2025+4+Year+ACGR.pdf,85.7,numeric,85.7,85.7,85.7,,,2024-25 annual ACGR PDF,yes,Verified from the official 2024-25 annual ACGR PDF where Nevada State High School II Meadowwood is reported as an SPCSA high school.
2017-18,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School North Las Vegas does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,Nevada State High School North Las Vegas does not appear in the 2018-2019 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2019-20,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2019-20,2019-2020 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,,,,,,,,,no,Nevada State High School North Las Vegas does not appear in the 2019-2020 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2020-21,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2020-21,2020-2021 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,,,,,,,,,no,Nevada State High School North Las Vegas does not appear in the 2020-2021 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2021-22,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2021-22,2021-2022 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,,,,,,,,,no,Nevada State High School North Las Vegas does not appear in the 2021-2022 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2022-23,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS North Las Vegas,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School Northwest does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,Nevada State High School Northwest does not appear in the 2018-2019 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2019-20,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2019-20,2019-2020 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,,,,,,,,,no,Nevada State High School Northwest does not appear in the 2019-2020 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2020-21,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,98.3,numeric,98.3,98.3,98.3,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,98.5,numeric,98.5,98.5,98.5,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Northwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School Southwest does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,Nevada State High School Southwest does not appear in the 2018-2019 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2019-20,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,96.9,numeric,96.9,96.9,96.9,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,98.7,numeric,98.7,98.7,98.7,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Southwest,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,98.8,numeric,98.8,98.8,98.8,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,+,topcoded,95.0,97.5,100.0,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Nevada State High School Summerlin.
2018-19,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,95.6,numeric,95.6,95.6,95.6,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.9,numeric,97.9,97.9,97.9,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,97.4,numeric,97.4,97.4,97.4,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Summerlin,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,94.8,numeric,94.8,94.8,94.8,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,Nevada State High School Sunrise does not appear in the 2017-2018 enrollment workbook and is treated as outside the four-year graduation universe for this class year.
2018-19,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Nevada State High School campus Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,94.5,numeric,94.5,94.5,94.5,,,2021-22 SPCSA final deck,yes,Nevada State High School campus Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.4,numeric,97.4,97.4,97.4,,,2021-22 SPCSA attachment,yes,Nevada State High School campus Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Nevada State High School campus Confirmed in cited graduation material for this class year.
2023-24,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the campus is reported above 95 percent.
2024-25,NSHS Sunrise,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,+,topcoded,95.0,97.5,100.0,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF.
2018-19,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Oasis Academy is reported above 95 percent.
2024-25,Oasis Acad,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,"The 2017-2018 enrollment workbook shows grades 1 through 10 only, so this campus did not yet belong in the 2017-18 four-year graduation universe."
2018-19,Pinecrest Cadence,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,"The 2018-2019 enrollment workbook shows grades 1 through 11 only, so this campus did not yet belong in the 2018-19 four-year graduation universe."
