school_year,accountability_year,district_code,district_name,school_code,school_name,school_type,charter_status,authorizer,school_level_band,star_rating,rating_bucket_5level,rating_bucket_3level,enrollment_k,enrollment_1,enrollment_2,enrollment_3,enrollment_4,enrollment_5,enrollment_6,enrollment_7,enrollment_8,enrollment_9,enrollment_10,enrollment_11,enrollment_12,enrollment_es,enrollment_ms,enrollment_hs,enrollment_total,source_enrollment_file,source_rating_file,join_confidence,notes
2023-24,2023-24,18,State Public Charter School Authority ,55203.1,Doral Saddle ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,98.0,98.0,104.0,104.0,112.0,112.0,123.0,124.0,120.0,0.0,0.0,0.0,0.0,628.0,367.0,0.0,628.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,55203.2,Doral Saddle MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,98.0,98.0,104.0,104.0,112.0,112.0,123.0,124.0,120.0,0.0,0.0,0.0,0.0,628.0,367.0,0.0,367.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,55204.1,Doral W Pebble ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,100.0,100.0,105.0,104.0,112.0,112.0,123.0,124.0,120.0,0.0,0.0,0.0,0.0,633.0,367.0,0.0,633.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,55204.2,Doral W Pebble MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,100.0,100.0,105.0,104.0,112.0,112.0,123.0,124.0,120.0,0.0,0.0,0.0,0.0,633.0,367.0,0.0,367.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,57424.1,Honors ACAD ES,SPCSA,charter,State Public Charter School Authority,ES,1,1,1-2,20.0,23.0,28.0,22.0,22.0,28.0,25.0,24.0,25.0,0.0,0.0,0.0,0.0,143.0,74.0,0.0,143.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,57424.2,Honors ACAD MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,20.0,23.0,28.0,22.0,22.0,28.0,25.0,24.0,25.0,0.0,0.0,0.0,0.0,143.0,74.0,0.0,74.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58422.1,Pinecrest Horizon ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,143.0,154.0,157.0,133.0,154.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,901.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58423.1,Pinecrest Cadence ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,117.0,130.0,135.0,135.0,140.0,145.0,256.0,243.0,239.0,230.0,211.0,178.0,140.0,802.0,738.0,759.0,802.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58423.2,Pinecrest Cadence MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,117.0,130.0,135.0,135.0,140.0,145.0,256.0,243.0,239.0,230.0,211.0,178.0,140.0,802.0,738.0,759.0,738.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58423.3,Pinecrest Cadence HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,117.0,130.0,135.0,135.0,140.0,145.0,256.0,243.0,239.0,230.0,211.0,178.0,140.0,802.0,738.0,759.0,759.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58425.1,Pinecrest Inspirada ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,125.0,129.0,130.0,130.0,156.0,153.0,139.0,122.0,107.0,0.0,0.0,0.0,0.0,823.0,368.0,0.0,823.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58425.2,Pinecrest Inspirada MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,125.0,129.0,130.0,130.0,156.0,153.0,139.0,122.0,107.0,0.0,0.0,0.0,0.0,823.0,368.0,0.0,368.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58427.1,Pinecrest St Rose ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,98.0,104.0,108.0,112.0,112.0,124.0,124.0,124.0,119.0,0.0,0.0,0.0,0.0,658.0,367.0,0.0,658.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58427.2,Pinecrest St Rose MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,98.0,104.0,108.0,112.0,112.0,124.0,124.0,124.0,119.0,0.0,0.0,0.0,0.0,658.0,367.0,0.0,367.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58428.1,Pinecrest Sloan ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,123.0,125.0,130.0,135.0,156.0,135.0,185.0,243.0,216.0,230.0,231.0,159.0,115.0,804.0,644.0,735.0,804.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58428.2,Pinecrest Sloan MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,123.0,125.0,130.0,135.0,156.0,135.0,185.0,243.0,216.0,230.0,231.0,159.0,115.0,804.0,644.0,735.0,644.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58428.3,Pinecrest Sloan HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,123.0,125.0,130.0,135.0,156.0,135.0,185.0,243.0,216.0,230.0,231.0,159.0,115.0,804.0,644.0,735.0,735.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58429.2,PAN Virtual MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,18.0,16.0,15.0,30.0,0.0,0.0,56.0,61.0,56.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58429.3,PAN Virtual HS,SPCSA,charter,State Public Charter School Authority,HS,Not Rated,Not Rated,Not Rated,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,18.0,16.0,15.0,30.0,0.0,0.0,56.0,61.0,61.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,58430.1,Pinecrest Springs ES,SPCSA,charter,State Public Charter School Authority,ES,Not Rated,Not Rated,Not Rated,67.0,45.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,186.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59119.1,Somerset NLV ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,129.0,130.0,127.0,129.0,129.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,770.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59120.1,Somerset Losee ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,130.0,129.0,130.0,130.0,130.0,129.0,264.0,268.0,259.0,228.0,206.0,214.0,176.0,778.0,791.0,824.0,778.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59120.2,Somerset Losee MS,SPCSA,charter,State Public Charter School Authority,MS,2,2,1-2,130.0,129.0,130.0,130.0,130.0,129.0,264.0,268.0,259.0,228.0,206.0,214.0,176.0,778.0,791.0,824.0,791.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59120.3,Somerset Losee HS,SPCSA,charter,State Public Charter School Authority,HS,3,3,3,130.0,129.0,130.0,130.0,130.0,129.0,264.0,268.0,259.0,228.0,206.0,214.0,176.0,778.0,791.0,824.0,824.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59121.1,Somerset Lone Mtn ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,104.0,104.0,104.0,104.0,104.0,104.0,124.0,123.0,122.0,0.0,0.0,0.0,0.0,624.0,369.0,0.0,624.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59121.2,Somerset Lone Mtn MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,104.0,104.0,104.0,104.0,104.0,104.0,124.0,123.0,122.0,0.0,0.0,0.0,0.0,624.0,369.0,0.0,369.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59122.1,Somerset Sky Pointe ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,130.0,130.0,130.0,130.0,130.0,130.0,155.0,155.0,155.0,261.0,250.0,210.0,186.0,780.0,465.0,907.0,780.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59122.2,Somerset Sky Pointe MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,130.0,130.0,130.0,130.0,130.0,130.0,155.0,155.0,155.0,261.0,250.0,210.0,186.0,780.0,465.0,907.0,465.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59122.3,Somerset Sky Pointe HS,SPCSA,charter,State Public Charter School Authority,HS,4,4,4-5,130.0,130.0,130.0,130.0,130.0,130.0,155.0,155.0,155.0,261.0,250.0,210.0,186.0,780.0,465.0,907.0,907.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59123.1,Somerset Stephanie ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,98.0,103.0,102.0,102.0,103.0,102.0,116.0,110.0,120.0,0.0,0.0,0.0,0.0,610.0,346.0,0.0,610.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59123.2,Somerset Stephanie MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,98.0,103.0,102.0,102.0,103.0,102.0,116.0,110.0,120.0,0.0,0.0,0.0,0.0,610.0,346.0,0.0,346.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59124.1,Somerset Aliante ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,128.0,129.0,130.0,130.0,128.0,130.0,136.0,138.0,114.0,0.0,0.0,0.0,0.0,775.0,388.0,0.0,775.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59124.2,Somerset Aliante MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,128.0,129.0,130.0,130.0,128.0,130.0,136.0,138.0,114.0,0.0,0.0,0.0,0.0,775.0,388.0,0.0,388.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59125.1,Somerset Skye Canyon ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,104.0,104.0,104.0,104.0,104.0,104.0,124.0,124.0,124.0,0.0,0.0,0.0,0.0,624.0,372.0,0.0,624.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,59125.2,Somerset Skye Canyon MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,104.0,104.0,104.0,104.0,104.0,104.0,124.0,124.0,124.0,0.0,0.0,0.0,0.0,624.0,372.0,0.0,372.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,61415.1,Discovery Sandhill ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,12.0,17.0,23.0,13.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,61417.1,Discovery Hill Pointe ES,SPCSA,charter,State Public Charter School Authority,ES,3,3,3,29.0,50.0,50.0,50.0,52.0,50.0,41.0,40.0,38.0,0.0,0.0,0.0,0.0,281.0,119.0,0.0,281.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,61417.2,Discovery Hill Pointe MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,29.0,50.0,50.0,50.0,52.0,50.0,41.0,40.0,38.0,0.0,0.0,0.0,0.0,281.0,119.0,0.0,119.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,65414.1,Oasis ACAD ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,72.0,72.0,71.0,72.0,72.0,72.0,72.0,48.0,48.0,52.0,49.0,27.0,42.0,431.0,168.0,170.0,431.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,65414.2,Oasis ACAD MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,72.0,72.0,71.0,72.0,72.0,72.0,72.0,48.0,48.0,52.0,49.0,27.0,42.0,431.0,168.0,170.0,168.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,65414.3,Oasis ACAD HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,72.0,72.0,71.0,72.0,72.0,72.0,72.0,48.0,48.0,52.0,49.0,27.0,42.0,431.0,168.0,170.0,170.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,66436.1,Doral Northern NV ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,100.0,104.0,104.0,103.0,104.0,108.0,126.0,126.0,121.0,0.0,0.0,0.0,0.0,623.0,373.0,0.0,623.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,66436.2,Doral Northern NV MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,100.0,104.0,104.0,103.0,104.0,108.0,126.0,126.0,121.0,0.0,0.0,0.0,0.0,623.0,373.0,0.0,373.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,68410.1,Elko Institute ES,SPCSA,charter,State Public Charter School Authority,ES,4,4,4-5,44.0,44.0,43.0,44.0,44.0,23.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,242.0,67.0,0.0,242.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,68410.2,Elko Institute MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,44.0,44.0,43.0,44.0,44.0,23.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,242.0,67.0,0.0,67.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,72416.1,Quest Northwest ES,SPCSA,charter,State Public Charter School Authority,ES,1,1,1-2,40.0,52.0,55.0,44.0,56.0,50.0,55.0,55.0,45.0,0.0,0.0,0.0,0.0,297.0,155.0,0.0,297.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,72416.2,Quest Northwest MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,40.0,52.0,55.0,44.0,56.0,50.0,55.0,55.0,45.0,0.0,0.0,0.0,0.0,297.0,155.0,0.0,155.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,74418.1,Imagine Mtn View ES,SPCSA,charter,State Public Charter School Authority,ES,1,1,1-2,102.0,105.0,120.0,110.0,85.0,94.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,58.0,0.0,616.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,74418.2,Imagine Mtn View MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,102.0,105.0,120.0,110.0,85.0,94.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,58.0,0.0,58.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,76412.3,Alpine Acad HS,SPCSA,charter,State Public Charter School Authority,HS,4,4,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,32.0,38.0,0.0,0.0,157.0,157.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,78411.1,Silver Sands ES,SPCSA,charter,State Public Charter School Authority,ES,1,1,1-2,28.0,33.0,27.0,26.0,27.0,28.0,27.0,33.0,13.0,0.0,0.0,0.0,0.0,169.0,73.0,0.0,169.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,78411.2,Silver Sands MS,SPCSA,charter,State Public Charter School Authority,MS,3,3,3,28.0,33.0,27.0,26.0,27.0,28.0,27.0,33.0,13.0,0.0,0.0,0.0,0.0,169.0,73.0,0.0,73.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81101.3,NSHS Downtown HS,SPCSA,charter,State Public Charter School Authority,HS,4,4,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,40.0,40.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81102.3,NSHS Summerlin HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,79.0,0.0,0.0,131.0,131.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81103.3,NSHS Henderson HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,129.0,0.0,0.0,229.0,229.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81104.3,NSHS Sunrise HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.0,0.0,0.0,51.0,51.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81106.3,NSHS SW HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,81.0,0.0,0.0,139.0,139.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81107.3,NSHS DownTwn Hend HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,55.0,0.0,0.0,118.0,118.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81108.3,NSHS NW HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,0.0,0.0,122.0,122.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,81109.3,NSHS North Las Vegas HS,SPCSA,charter,State Public Charter School Authority,HS,5,5,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,80.0,80.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,85405.3,NV Connections ACAD HS,SPCSA,charter,State Public Charter School Authority,HS,2,2,1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,331.0,312.0,271.0,0.0,0.0,1051.0,1051.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,86404.2,Nevada Virtual MS,SPCSA,charter,State Public Charter School Authority,MS,2,2,1-2,0.0,0.0,0.0,0.0,0.0,0.0,81.0,189.0,310.0,236.0,309.0,343.0,249.0,0.0,580.0,1137.0,580.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,86404.3,Nevada Virtual HS,SPCSA,charter,State Public Charter School Authority,HS,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,81.0,189.0,310.0,236.0,309.0,343.0,249.0,0.0,580.0,1137.0,1137.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,87310.1,CASLV Centennial ES,SPCSA,charter,State Public Charter School Authority,ES,5,5,4-5,50.0,78.0,83.0,87.0,88.0,83.0,60.0,86.0,66.0,0.0,0.0,0.0,0.0,469.0,212.0,0.0,469.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,87310.2,CASLV Centennial MS,SPCSA,charter,State Public Charter School Authority,MS,5,5,4-5,50.0,78.0,83.0,87.0,88.0,83.0,60.0,86.0,66.0,0.0,0.0,0.0,0.0,469.0,212.0,0.0,212.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
2023-24,2023-24,18,State Public Charter School Authority ,87311.1,CASLV Nellis AFB ES,SPCSA,charter,State Public Charter School Authority,ES,2,2,1-2,100.0,122.0,102.0,99.0,108.0,85.0,83.0,87.0,69.0,0.0,0.0,0.0,0.0,616.0,239.0,0.0,616.0,NDE_Validation_Day_Enrollment_2023_24.xlsx,SchoolRatings_MASTER_2023-24.csv,high,modern_reporting
